gguf_tensor_name,rank,dimensions,parameter_count,type_id,type_name,block_size,bytes_per_block,nominal_bits_per_parameter,relative_offset,absolute_offset,packed_bytes,padding_after_bytes,payload_end_absolute,canonical_tensor_names,canonical_mapping_status,canonical_component,canonical_layer_id,initial_text_scope,packed_family,mapping_rule,evidence_ids
blk.10.ssm_a,1,48,48,0,F32,1,4,32.0,49157896192,49168920512,192,0,49168920704,model.language_model.layers.10.linear_attn.A_log,TRANSFORMED_LAYOUT,gdn,10,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.10.ssm_alpha.weight,2,2560x48,122880,0,F32,1,4,32.0,49157896384,49168920704,491520,0,49169412224,model.language_model.layers.10.linear_attn.in_proj_a.weight,TRANSFORMED_LAYOUT,gdn,10,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.10.ssm_beta.weight,2,2560x48,122880,0,F32,1,4,32.0,49158387904,49169412224,491520,0,49169903744,model.language_model.layers.10.linear_attn.in_proj_b.weight,TRANSFORMED_LAYOUT,gdn,10,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.10.ssm_conv1d.weight,2,4x10240,40960,0,F32,1,4,32.0,49158879424,49169903744,163840,0,49170067584,model.language_model.layers.10.linear_attn.conv1d.weight,TRANSFORMED_LAYOUT,gdn,10,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.10.ssm_dt.bias,1,48,48,0,F32,1,4,32.0,49159043264,49170067584,192,0,49170067776,model.language_model.layers.10.linear_attn.dt_bias,RENAMED_ONE_TO_ONE,gdn,10,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.10.ssm_norm.weight,1,128,128,0,F32,1,4,32.0,49159043456,49170067776,512,0,49170068288,model.language_model.layers.10.linear_attn.norm.weight,RENAMED_ONE_TO_ONE,gdn,10,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.10.ssm_out.weight,2,6144x2560,15728640,8,Q8_0,32,34,8.5,49159043968,49170068288,16711680,0,49186779968,model.language_model.layers.10.linear_attn.out_proj.weight,TRANSFORMED_LAYOUT,gdn,10,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.11.attn_k.weight,2,2560x512,1310720,8,Q8_0,32,34,8.5,49175755648,49186779968,1392640,0,49188172608,model.language_model.layers.11.self_attn.k_proj.weight,RENAMED_ONE_TO_ONE,qsa_attention,11,REQUIRED_INITIAL_TEXT,qsa_attention,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.11.attn_k_norm.weight,1,256,256,0,F32,1,4,32.0,49177148288,49188172608,1024,0,49188173632,model.language_model.layers.11.self_attn.k_norm.weight,RENAMED_ONE_TO_ONE,qsa_attention,11,REQUIRED_INITIAL_TEXT,qsa_attention,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.11.attn_output.weight,2,6144x2560,15728640,8,Q8_0,32,34,8.5,49177149312,49188173632,16711680,0,49204885312,model.language_model.layers.11.self_attn.o_proj.weight,RENAMED_ONE_TO_ONE,qsa_attention,11,REQUIRED_INITIAL_TEXT,qsa_attention,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.11.attn_q.weight,2,2560x12288,31457280,8,Q8_0,32,34,8.5,49193860992,49204885312,33423360,0,49238308672,model.language_model.layers.11.self_attn.q_proj.weight,RENAMED_ONE_TO_ONE,qsa_attention,11,REQUIRED_INITIAL_TEXT,qsa_attention,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.11.attn_q_norm.weight,1,256,256,0,F32,1,4,32.0,49227284352,49238308672,1024,0,49238309696,model.language_model.layers.11.self_attn.q_norm.weight,RENAMED_ONE_TO_ONE,qsa_attention,11,REQUIRED_INITIAL_TEXT,qsa_attention,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.11.attn_v.weight,2,2560x512,1310720,8,Q8_0,32,34,8.5,49227285376,49238309696,1392640,0,49239702336,model.language_model.layers.11.self_attn.v_proj.weight,RENAMED_ONE_TO_ONE,qsa_attention,11,REQUIRED_INITIAL_TEXT,qsa_attention,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.11.ffn_down_exps.weight,3,640x2560x512,838860800,7,Q5_1,32,24,6.0,49228678016,49239702336,629145600,0,49868847936,model.language_model.layers.11.mlp.experts.down_proj,RENAMED_ONE_TO_ONE,routed_experts,11,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.11.ffn_down_shexp.weight,2,640x2560,1638400,8,Q8_0,32,34,8.5,49857823616,49868847936,1740800,0,49870588736,model.language_model.layers.11.mlp.shared_expert.down_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,11,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.11.ffn_gate_exps.weight,3,2560x640x512,838860800,12,Q4_K,256,144,4.5,49859564416,49870588736,471859200,0,50342447936,model.language_model.layers.11.mlp.experts.gate_up_proj,SPLIT_IN_GGUF,routed_experts,11,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-MOE-SPLIT-v1,KQ-GGUF-EVIDENCE-004
blk.11.ffn_gate_inp.weight,2,2560x512,1310720,0,F32,1,4,32.0,50331423616,50342447936,5242880,0,50347690816,model.language_model.layers.11.mlp.gate.weight,RENAMED_ONE_TO_ONE,router,11,REQUIRED_INITIAL_TEXT,router,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.11.ffn_gate_inp_shexp.weight,1,2560,2560,0,F32,1,4,32.0,50336666496,50347690816,10240,0,50347701056,model.language_model.layers.11.mlp.shared_expert_gate.weight,RENAMED_ONE_TO_ONE,shared_expert,11,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.11.ffn_gate_shexp.weight,2,2560x640,1638400,8,Q8_0,32,34,8.5,50336676736,50347701056,1740800,0,50349441856,model.language_model.layers.11.mlp.shared_expert.gate_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,11,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.11.ffn_up_exps.weight,3,2560x640x512,838860800,12,Q4_K,256,144,4.5,50338417536,50349441856,471859200,0,50821301056,model.language_model.layers.11.mlp.experts.gate_up_proj,SPLIT_IN_GGUF,routed_experts,11,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-MOE-SPLIT-v1,KQ-GGUF-EVIDENCE-004
blk.11.ffn_up_shexp.weight,2,2560x640,1638400,8,Q8_0,32,34,8.5,50810276736,50821301056,1740800,0,50823041856,model.language_model.layers.11.mlp.shared_expert.up_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,11,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.11.hc_attn_down.weight,2,10240x320,3276800,8,Q8_0,32,34,8.5,50812017536,50823041856,3481600,0,50826523456,model.language_model.layers.11.attn_hyper_connection.input_mix_weight_down.weight,RENAMED_ONE_TO_ONE,gated_residual,11,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.11.hc_attn_inject.weight,2,10240x4,40960,0,F32,1,4,32.0,50815499136,50826523456,163840,0,50826687296,model.language_model.layers.11.attn_hyper_connection.block_inject_weight.weight,RENAMED_ONE_TO_ONE,gated_residual,11,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.11.hc_attn_norm.weight,1,10240,10240,0,F32,1,4,32.0,50815662976,50826687296,40960,0,50826728256,model.language_model.layers.11.attn_hyper_connection.hc_norm.weight,RENAMED_ONE_TO_ONE,gated_residual,11,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.11.hc_attn_up.weight,2,320x10240,3276800,8,Q8_0,32,34,8.5,50815703936,50826728256,3481600,0,50830209856,model.language_model.layers.11.attn_hyper_connection.input_mix_weight_up.weight,RENAMED_ONE_TO_ONE,gated_residual,11,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.11.hc_ffn_down.weight,2,10240x320,3276800,8,Q8_0,32,34,8.5,50819185536,50830209856,3481600,0,50833691456,model.language_model.layers.11.mlp_hyper_connection.input_mix_weight_down.weight,RENAMED_ONE_TO_ONE,gated_residual,11,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.11.hc_ffn_inject.weight,2,10240x4,40960,0,F32,1,4,32.0,50822667136,50833691456,163840,0,50833855296,model.language_model.layers.11.mlp_hyper_connection.block_inject_weight.weight,RENAMED_ONE_TO_ONE,gated_residual,11,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.11.hc_ffn_norm.weight,1,10240,10240,0,F32,1,4,32.0,50822830976,50833855296,40960,0,50833896256,model.language_model.layers.11.mlp_hyper_connection.hc_norm.weight,RENAMED_ONE_TO_ONE,gated_residual,11,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.11.hc_ffn_up.weight,2,320x10240,3276800,8,Q8_0,32,34,8.5,50822871936,50833896256,3481600,0,50837377856,model.language_model.layers.11.mlp_hyper_connection.input_mix_weight_up.weight,RENAMED_ONE_TO_ONE,gated_residual,11,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.11.indexer.k_norm.weight,1,128,128,0,F32,1,4,32.0,50826353536,50837377856,512,0,50837378368,model.language_model.layers.11.self_attn.indexer.k_layernorm.weight,RENAMED_ONE_TO_ONE,qsa_indexer,11,REQUIRED_INITIAL_TEXT,qsa_indexer,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.11.indexer.k_proj.weight,2,2560x128,327680,30,BF16,1,2,16.0,50826354048,50837378368,655360,0,50838033728,model.language_model.layers.11.self_attn.indexer.index_qk_proj.weight,SPLIT_IN_GGUF,qsa_indexer,11,REQUIRED_INITIAL_TEXT,qsa_indexer,KQ-GGUF-RULE-QSA-SPLIT-v1,KQ-GGUF-EVIDENCE-003
blk.11.indexer.q_norm.weight,1,128,128,0,F32,1,4,32.0,50827009408,50838033728,512,0,50838034240,model.language_model.layers.11.self_attn.indexer.q_layernorm.weight,RENAMED_ONE_TO_ONE,qsa_indexer,11,REQUIRED_INITIAL_TEXT,qsa_indexer,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.11.indexer.q_proj.weight,2,2560x512,1310720,30,BF16,1,2,16.0,50827009920,50838034240,2621440,0,50840655680,model.language_model.layers.11.self_attn.indexer.index_qk_proj.weight,SPLIT_IN_GGUF,qsa_indexer,11,REQUIRED_INITIAL_TEXT,qsa_indexer,KQ-GGUF-RULE-QSA-SPLIT-v1,KQ-GGUF-EVIDENCE-003
blk.12.attn_gate.weight,2,2560x6144,15728640,8,Q8_0,32,34,8.5,50829631360,50840655680,16711680,0,50857367360,model.language_model.layers.12.linear_attn.in_proj_z.weight,TRANSFORMED_LAYOUT,gdn,12,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.12.attn_qkv.weight,2,2560x10240,26214400,8,Q8_0,32,34,8.5,50846343040,50857367360,27852800,0,50885220160,model.language_model.layers.12.linear_attn.in_proj_qkv.weight,TRANSFORMED_LAYOUT,gdn,12,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.12.ffn_down_exps.weight,3,640x2560x512,838860800,7,Q5_1,32,24,6.0,50874195840,50885220160,629145600,0,51514365760,model.language_model.layers.12.mlp.experts.down_proj,RENAMED_ONE_TO_ONE,routed_experts,12,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.12.ffn_down_shexp.weight,2,640x2560,1638400,8,Q8_0,32,34,8.5,51503341440,51514365760,1740800,0,51516106560,model.language_model.layers.12.mlp.shared_expert.down_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,12,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.12.ffn_gate_exps.weight,3,2560x640x512,838860800,12,Q4_K,256,144,4.5,51505082240,51516106560,471859200,0,51987965760,model.language_model.layers.12.mlp.experts.gate_up_proj,SPLIT_IN_GGUF,routed_experts,12,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-MOE-SPLIT-v1,KQ-GGUF-EVIDENCE-004
blk.12.ffn_gate_inp.weight,2,2560x512,1310720,0,F32,1,4,32.0,51976941440,51987965760,5242880,0,51993208640,model.language_model.layers.12.mlp.gate.weight,RENAMED_ONE_TO_ONE,router,12,REQUIRED_INITIAL_TEXT,router,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.12.ffn_gate_inp_shexp.weight,1,2560,2560,0,F32,1,4,32.0,51982184320,51993208640,10240,0,51993218880,model.language_model.layers.12.mlp.shared_expert_gate.weight,RENAMED_ONE_TO_ONE,shared_expert,12,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.12.ffn_gate_shexp.weight,2,2560x640,1638400,8,Q8_0,32,34,8.5,51982194560,51993218880,1740800,0,51994959680,model.language_model.layers.12.mlp.shared_expert.gate_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,12,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.12.ffn_up_exps.weight,3,2560x640x512,838860800,12,Q4_K,256,144,4.5,51983935360,51994959680,471859200,0,52466818880,model.language_model.layers.12.mlp.experts.gate_up_proj,SPLIT_IN_GGUF,routed_experts,12,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-MOE-SPLIT-v1,KQ-GGUF-EVIDENCE-004
blk.12.ffn_up_shexp.weight,2,2560x640,1638400,8,Q8_0,32,34,8.5,52455794560,52466818880,1740800,0,52468559680,model.language_model.layers.12.mlp.shared_expert.up_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,12,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.12.hc_attn_down.weight,2,10240x320,3276800,8,Q8_0,32,34,8.5,52457535360,52468559680,3481600,0,52472041280,model.language_model.layers.12.attn_hyper_connection.input_mix_weight_down.weight,RENAMED_ONE_TO_ONE,gated_residual,12,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.12.hc_attn_inject.weight,2,10240x4,40960,0,F32,1,4,32.0,52461016960,52472041280,163840,0,52472205120,model.language_model.layers.12.attn_hyper_connection.block_inject_weight.weight,RENAMED_ONE_TO_ONE,gated_residual,12,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.12.hc_attn_norm.weight,1,10240,10240,0,F32,1,4,32.0,52461180800,52472205120,40960,0,52472246080,model.language_model.layers.12.attn_hyper_connection.hc_norm.weight,RENAMED_ONE_TO_ONE,gated_residual,12,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.12.hc_attn_up.weight,2,320x10240,3276800,8,Q8_0,32,34,8.5,52461221760,52472246080,3481600,0,52475727680,model.language_model.layers.12.attn_hyper_connection.input_mix_weight_up.weight,RENAMED_ONE_TO_ONE,gated_residual,12,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.12.hc_ffn_down.weight,2,10240x320,3276800,8,Q8_0,32,34,8.5,52464703360,52475727680,3481600,0,52479209280,model.language_model.layers.12.mlp_hyper_connection.input_mix_weight_down.weight,RENAMED_ONE_TO_ONE,gated_residual,12,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.12.hc_ffn_inject.weight,2,10240x4,40960,0,F32,1,4,32.0,52468184960,52479209280,163840,0,52479373120,model.language_model.layers.12.mlp_hyper_connection.block_inject_weight.weight,RENAMED_ONE_TO_ONE,gated_residual,12,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.12.hc_ffn_norm.weight,1,10240,10240,0,F32,1,4,32.0,52468348800,52479373120,40960,0,52479414080,model.language_model.layers.12.mlp_hyper_connection.hc_norm.weight,RENAMED_ONE_TO_ONE,gated_residual,12,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.12.hc_ffn_up.weight,2,320x10240,3276800,8,Q8_0,32,34,8.5,52468389760,52479414080,3481600,0,52482895680,model.language_model.layers.12.mlp_hyper_connection.input_mix_weight_up.weight,RENAMED_ONE_TO_ONE,gated_residual,12,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.12.ssm_a,1,48,48,0,F32,1,4,32.0,52471871360,52482895680,192,0,52482895872,model.language_model.layers.12.linear_attn.A_log,TRANSFORMED_LAYOUT,gdn,12,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.12.ssm_alpha.weight,2,2560x48,122880,0,F32,1,4,32.0,52471871552,52482895872,491520,0,52483387392,model.language_model.layers.12.linear_attn.in_proj_a.weight,TRANSFORMED_LAYOUT,gdn,12,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.12.ssm_beta.weight,2,2560x48,122880,0,F32,1,4,32.0,52472363072,52483387392,491520,0,52483878912,model.language_model.layers.12.linear_attn.in_proj_b.weight,TRANSFORMED_LAYOUT,gdn,12,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.12.ssm_conv1d.weight,2,4x10240,40960,0,F32,1,4,32.0,52472854592,52483878912,163840,0,52484042752,model.language_model.layers.12.linear_attn.conv1d.weight,TRANSFORMED_LAYOUT,gdn,12,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.12.ssm_dt.bias,1,48,48,0,F32,1,4,32.0,52473018432,52484042752,192,0,52484042944,model.language_model.layers.12.linear_attn.dt_bias,RENAMED_ONE_TO_ONE,gdn,12,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.12.ssm_norm.weight,1,128,128,0,F32,1,4,32.0,52473018624,52484042944,512,0,52484043456,model.language_model.layers.12.linear_attn.norm.weight,RENAMED_ONE_TO_ONE,gdn,12,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.12.ssm_out.weight,2,6144x2560,15728640,8,Q8_0,32,34,8.5,52473019136,52484043456,16711680,0,52500755136,model.language_model.layers.12.linear_attn.out_proj.weight,TRANSFORMED_LAYOUT,gdn,12,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.13.attn_gate.weight,2,2560x6144,15728640,8,Q8_0,32,34,8.5,52489730816,52500755136,16711680,0,52517466816,model.language_model.layers.13.linear_attn.in_proj_z.weight,TRANSFORMED_LAYOUT,gdn,13,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.13.attn_qkv.weight,2,2560x10240,26214400,8,Q8_0,32,34,8.5,52506442496,52517466816,27852800,0,52545319616,model.language_model.layers.13.linear_attn.in_proj_qkv.weight,TRANSFORMED_LAYOUT,gdn,13,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.13.ffn_down_exps.weight,3,640x2560x512,838860800,7,Q5_1,32,24,6.0,52534295296,52545319616,629145600,0,53174465216,model.language_model.layers.13.mlp.experts.down_proj,RENAMED_ONE_TO_ONE,routed_experts,13,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.13.ffn_down_shexp.weight,2,640x2560,1638400,8,Q8_0,32,34,8.5,53163440896,53174465216,1740800,0,53176206016,model.language_model.layers.13.mlp.shared_expert.down_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,13,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.13.ffn_gate_exps.weight,3,2560x640x512,838860800,12,Q4_K,256,144,4.5,53165181696,53176206016,471859200,0,53648065216,model.language_model.layers.13.mlp.experts.gate_up_proj,SPLIT_IN_GGUF,routed_experts,13,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-MOE-SPLIT-v1,KQ-GGUF-EVIDENCE-004
blk.13.ffn_gate_inp.weight,2,2560x512,1310720,0,F32,1,4,32.0,53637040896,53648065216,5242880,0,53653308096,model.language_model.layers.13.mlp.gate.weight,RENAMED_ONE_TO_ONE,router,13,REQUIRED_INITIAL_TEXT,router,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.13.ffn_gate_inp_shexp.weight,1,2560,2560,0,F32,1,4,32.0,53642283776,53653308096,10240,0,53653318336,model.language_model.layers.13.mlp.shared_expert_gate.weight,RENAMED_ONE_TO_ONE,shared_expert,13,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.13.ffn_gate_shexp.weight,2,2560x640,1638400,8,Q8_0,32,34,8.5,53642294016,53653318336,1740800,0,53655059136,model.language_model.layers.13.mlp.shared_expert.gate_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,13,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.13.ffn_up_exps.weight,3,2560x640x512,838860800,12,Q4_K,256,144,4.5,53644034816,53655059136,471859200,0,54126918336,model.language_model.layers.13.mlp.experts.gate_up_proj,SPLIT_IN_GGUF,routed_experts,13,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-MOE-SPLIT-v1,KQ-GGUF-EVIDENCE-004
blk.13.ffn_up_shexp.weight,2,2560x640,1638400,8,Q8_0,32,34,8.5,54115894016,54126918336,1740800,0,54128659136,model.language_model.layers.13.mlp.shared_expert.up_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,13,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.13.hc_attn_down.weight,2,10240x320,3276800,8,Q8_0,32,34,8.5,54117634816,54128659136,3481600,0,54132140736,model.language_model.layers.13.attn_hyper_connection.input_mix_weight_down.weight,RENAMED_ONE_TO_ONE,gated_residual,13,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.13.hc_attn_inject.weight,2,10240x4,40960,0,F32,1,4,32.0,54121116416,54132140736,163840,0,54132304576,model.language_model.layers.13.attn_hyper_connection.block_inject_weight.weight,RENAMED_ONE_TO_ONE,gated_residual,13,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.13.hc_attn_norm.weight,1,10240,10240,0,F32,1,4,32.0,54121280256,54132304576,40960,0,54132345536,model.language_model.layers.13.attn_hyper_connection.hc_norm.weight,RENAMED_ONE_TO_ONE,gated_residual,13,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.13.hc_attn_up.weight,2,320x10240,3276800,8,Q8_0,32,34,8.5,54121321216,54132345536,3481600,0,54135827136,model.language_model.layers.13.attn_hyper_connection.input_mix_weight_up.weight,RENAMED_ONE_TO_ONE,gated_residual,13,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.13.hc_ffn_down.weight,2,10240x320,3276800,8,Q8_0,32,34,8.5,54124802816,54135827136,3481600,0,54139308736,model.language_model.layers.13.mlp_hyper_connection.input_mix_weight_down.weight,RENAMED_ONE_TO_ONE,gated_residual,13,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.13.hc_ffn_inject.weight,2,10240x4,40960,0,F32,1,4,32.0,54128284416,54139308736,163840,0,54139472576,model.language_model.layers.13.mlp_hyper_connection.block_inject_weight.weight,RENAMED_ONE_TO_ONE,gated_residual,13,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.13.hc_ffn_norm.weight,1,10240,10240,0,F32,1,4,32.0,54128448256,54139472576,40960,0,54139513536,model.language_model.layers.13.mlp_hyper_connection.hc_norm.weight,RENAMED_ONE_TO_ONE,gated_residual,13,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
